#Parameters = {phi=0; theta=0}
#"Frequency / GHz"	"SZmin(1),Zmax(1) [Magnitude]"
#------------------------------------------------
79.603200000000	-0.17876392892198
79.624800000000	-0.17968595213914
79.646400000000	-0.18061000000401
79.668000000000	-0.18153606825773
79.689600000000	-0.18246415263683
79.711200000000	-0.18339424887321
79.732800000000	-0.18432635269424
79.754400000000	-0.18526045982279
79.776000000000	-0.18619656597728
79.797600000000	-0.18713466687172
79.819200000000	-0.18807475821575
79.840800000000	-0.18901683571472
79.862400000000	-0.18996089506972
79.884000000000	-0.19090693197761
79.905600000000	-0.19185494213110
79.927200000000	-0.19280492121878
79.948800000000	-0.19375686492516
79.970400000000	-0.19471076893076
79.992000000000	-0.19566662891209
80.013600000000	-0.19662444054175
80.035200000000	-0.19758419948848
80.056800000000	-0.19854590141715
80.078400000000	-0.19950954198888
80.100000000000	-0.20047511686105
80.121600000000	-0.20144262168736
80.143200000000	-0.20241205211784
80.164800000000	-0.20338340379898
80.186400000000	-0.20435667237368
80.208000000000	-0.20533185348137
80.229600000000	-0.20630894275803
80.251200000000	-0.20728793583623
80.272800000000	-0.20826882834519
80.294400000000	-0.20925161591084
80.316000000000	-0.21023629415584
80.337600000000	-0.21122285869963
80.359200000000	-0.21221130515851
80.380800000000	-0.21320162914565
80.402400000000	-0.21419382627116
80.424000000000	-0.21518789214212
80.445600000000	-0.21618382236264
80.467200000000	-0.21718161253393
80.488800000000	-0.21818125825427
80.510400000000	-0.21918275511916
80.532000000000	-0.22018609872129
80.553600000000	-0.22119128465063
80.575200000000	-0.22219830849442
80.596800000000	-0.22320716583731
80.618400000000	-0.22421785226133
80.640000000000	-0.22523036334596
80.661600000000	-0.22624469466818
80.683200000000	-0.22726084180253
80.704800000000	-0.22827880032112
80.726400000000	-0.22929856579372
80.748000000000	-0.23032013378776
80.769600000000	-0.23134349986844
80.791200000000	-0.23236865959872
80.812800000000	-0.23339560853938
80.834400000000	-0.23442434224907
80.856000000000	-0.23545485628440
80.877600000000	-0.23648714619989
80.899200000000	-0.23752120754811
80.920800000000	-0.23855703587969
80.942400000000	-0.23959462674335
80.964000000000	-0.24063397568596
80.985600000000	-0.24167507825261
81.007200000000	-0.24271792998661
81.028800000000	-0.24376252642959
81.050400000000	-0.24480886312149
81.072000000000	-0.24585693560065
81.093600000000	-0.24690673940383
81.115200000000	-0.24795827006628
81.136800000000	-0.24901152312175
81.158400000000	-0.25006649410258
81.180000000000	-0.25112317853971
81.201600000000	-0.25218157196275
81.223200000000	-0.25324166990001
81.244800000000	-0.25430346787853
81.266400000000	-0.25536696142420
81.288000000000	-0.25643214606169
81.309600000000	-0.25749901731460
81.331200000000	-0.25856757070544
81.352800000000	-0.25963780175573
81.374400000000	-0.26070970598597
81.396000000000	-0.26178327891577
81.417600000000	-0.26285851606383
81.439200000000	-0.26393541294801
81.460800000000	-0.26501396508539
81.482400000000	-0.26609416799230
81.504000000000	-0.26717601718435
81.525600000000	-0.26825950817650
81.547200000000	-0.26934463648309
81.568800000000	-0.27043139761790
81.590400000000	-0.27151978709417
81.612000000000	-0.27260980042468
81.633600000000	-0.27370143312175
81.655200000000	-0.27479468069732
81.676800000000	-0.27588953866299
81.698400000000	-0.27698600253005
81.720000000000	-0.27808406780953
81.741600000000	-0.27918373001226
81.763200000000	-0.28028498464887
81.784800000000	-0.28138782722990
81.806400000000	-0.28249225326580
81.828000000000	-0.28359825826696
81.849600000000	-0.28470583774380
81.871200000000	-0.28581498720679
81.892800000000	-0.28692570216648
81.914400000000	-0.28803797813358
81.936000000000	-0.28915181061896
81.957600000000	-0.29026719513372
81.979200000000	-0.29138412718925
82.000800000000	-0.29250260229723
82.022400000000	-0.29362261596970
82.044000000000	-0.29474416371911
82.065600000000	-0.29586724105834
82.087200000000	-0.29699184350076
82.108800000000	-0.29811796656028
82.130400000000	-0.29924560575136
82.152000000000	-0.30037475658910
82.173600000000	-0.30150541458924
82.195200000000	-0.30263757526823
82.216800000000	-0.30377123414326
82.238400000000	-0.30490638673230
82.260000000000	-0.30604302855415
82.281600000000	-0.30718115512850
82.303200000000	-0.30832076197593
82.324800000000	-0.30946184461799
82.346400000000	-0.31060439857722
82.368000000000	-0.31174841937719
82.389600000000	-0.31289390254259
82.411200000000	-0.31404084359920
82.432800000000	-0.31518923807397
82.454400000000	-0.31633908149507
82.476000000000	-0.31749036939192
82.497600000000	-0.31864309729521
82.519200000000	-0.31979726073699
82.540800000000	-0.32095285525068
82.562400000000	-0.32210987637109
82.584000000000	-0.32326831963453
82.605600000000	-0.32442818057877
82.627200000000	-0.32558945474314
82.648800000000	-0.32675213766855
82.670400000000	-0.32791622489752
82.692000000000	-0.32908171197425
82.713600000000	-0.33024859444464
82.735200000000	-0.33141686785632
82.756800000000	-0.33258652775872
82.778400000000	-0.33375756970308
82.800000000000	-0.33492998924254
