#Parameters = {phi=0; theta=0}
#"Frequency / GHz"	"SZmax(1),Zmax(1) [Magnitude]"
#------------------------------------------------
80.596800000000	-13.123286953617
80.618400000000	-13.103646875676
80.640000000000	-13.084065274355
80.661600000000	-13.064541877244
80.683200000000	-13.045076413934
80.704800000000	-13.025668615995
80.726400000000	-13.006318216964
80.748000000000	-12.987024952318
80.769600000000	-12.967788559460
80.791200000000	-12.948608777696
80.812800000000	-12.929485348223
80.834400000000	-12.910418014103
80.856000000000	-12.891406520250
80.877600000000	-12.872450613414
80.899200000000	-12.853550042155
80.920800000000	-12.834704556835
80.942400000000	-12.815913909595
80.964000000000	-12.797177854342
80.985600000000	-12.778496146727
81.007200000000	-12.759868544134
81.028800000000	-12.741294805660
81.050400000000	-12.722774692100
81.072000000000	-12.704307965933
81.093600000000	-12.685894391301
81.115200000000	-12.667533733999
81.136800000000	-12.649225761457
81.158400000000	-12.630970242724
81.180000000000	-12.612766948456
81.201600000000	-12.594615650897
81.223200000000	-12.576516123867
81.244800000000	-12.558468142748
81.266400000000	-12.540471484467
81.288000000000	-12.522525927485
81.309600000000	-12.504631251780
81.331200000000	-12.486787238834
81.352800000000	-12.468993671621
81.374400000000	-12.451250334593
81.396000000000	-12.433557013664
81.417600000000	-12.415913496199
81.439200000000	-12.398319571001
81.460800000000	-12.380775028297
81.482400000000	-12.363279659728
81.504000000000	-12.345833258330
81.525600000000	-12.328435618529
81.547200000000	-12.311086536125
81.568800000000	-12.293785808278
81.590400000000	-12.276533233500
81.612000000000	-12.259328611642
81.633600000000	-12.242171743877
81.655200000000	-12.225062432697
81.676800000000	-12.208000481896
81.698400000000	-12.190985696557
81.720000000000	-12.174017883047
81.741600000000	-12.157096849000
81.763200000000	-12.140222403309
81.784800000000	-12.123394356113
81.806400000000	-12.106612518788
81.828000000000	-12.089876703938
81.849600000000	-12.073186725378
81.871200000000	-12.056542398131
81.892800000000	-12.039943538413
81.914400000000	-12.023389963625
81.936000000000	-12.006881492341
81.957600000000	-11.990417944299
81.979200000000	-11.973999140393
82.000800000000	-11.957624902660
82.022400000000	-11.941295054271
82.044000000000	-11.925009419524
82.065600000000	-11.908767823831
82.087200000000	-11.892570093712
82.108800000000	-11.876416056783
82.130400000000	-11.860305541747
82.152000000000	-11.844238378387
82.173600000000	-11.828214397557
82.195200000000	-11.812233431169
82.216800000000	-11.796295312189
82.238400000000	-11.780399874627
82.260000000000	-11.764546953527
82.281600000000	-11.748736384958
82.303200000000	-11.732968006010
82.324800000000	-11.717241654780
82.346400000000	-11.701557170368
82.368000000000	-11.685914392866
82.389600000000	-11.670313163352
82.411200000000	-11.654753323881
82.432800000000	-11.639234717477
82.454400000000	-11.623757188124
82.476000000000	-11.608320580763
82.497600000000	-11.592924741278
82.519200000000	-11.577569516493
82.540800000000	-11.562254754163
82.562400000000	-11.546980302964
82.584000000000	-11.531746012491
82.605600000000	-11.516551733247
82.627200000000	-11.501397316635
82.648800000000	-11.486282614956
82.670400000000	-11.471207481395
82.692000000000	-11.456171770019
82.713600000000	-11.441175335769
82.735200000000	-11.426218034450
82.756800000000	-11.411299722731
82.778400000000	-11.396420258130
82.800000000000	-11.381579499015
